id,fecha,medio_transporte,empresa_bus,linea_metro,barrio,review_text,rating,tiempo_espera_min,duracion_viaje_min,likes,respuestas
84e11165,2025-05-10 22:24:00,Metro,,L4,Santiago Centro,"En hora punta tarde con clima soleado, sistema de pago falló",2.0,28,40,5,2
2392af95,2025-05-18 12:20:00,Trolebús,,,La Pintana,Cambio de andén de último minuto,3.0,17,31,4,0
62e9ee48,2025-06-07 07:03:00,MetroTren,,,Pedro Aguirre Cerda,"Viajé por trolebús, en hora punta mañana con clima soleado, la aplicación funcionó perfecto",4.0,0,19,5,3
8c104d42,2025-03-27 03:35:00,Metro,,L1,Cerrillos,"Viajé por trolebús, el chofer manejaba brusco",,18,36,3,2
24893a70,2025-06-23 05:21:00,Red Bus,STP,,La Florida,"Viajé por red bus, en hora punta mañana con clima nublado, mucha aglomeración",1.0,19,51,4,0
d817d3ac,2025-03-04 12:41:00,MetroTren,,,Peñalolén,"Tomé trolebús en cerrillos, en noche con clima lluvia, hubo fiscalización",3.0,8,21,2,0
fc300f2f,2025-03-24 20:58:00,Red Bus,STP,,Pedro Aguirre Cerda,"Tomé trolebús en lo barnechea, en mediodía con clima lluvia, mucha aglomeración",,22,15,3,0
f199ebff,2024-03-29 14:24:00,MetroTren,,,Conchalí,"Viajé por trolebús, en hora punta tarde con clima viento, la señalética estaba clara, recomiendo la ruta",5.0,8,35,2,0
ec5b692c,2024-12-21 00:37:00,Red Bus,Redbus,,Recoleta,"Viajé por bus interurbano, el aire acondicionado no funcionaba",2.0,15,35,1,0
00f9dddf,2025-01-30 04:41:00,Bus Interurbano,STP,,Recoleta,"Viajé por metrotren, en hora punta tarde con clima soleado, bajó mucha gente en la estación",3.0,14,30,7,2
341c7d67,2024-02-28 00:44:00,Trolebús,,,La Florida,"Tomé trolebús en quilicura, sistema de pago falló",,19,21,2,1
77391afd,2025-04-24 00:27:00,MetroTren,,,Las Condes,"Viajé por bus interurbano, me tocó ir de pie parte del trayecto",3.0,12,22,11,1
7736dbf6,2024-04-19 02:45:00,Red Bus,Metbus,,Cerrillos,"Tomé bus interurbano en puente alto, en hora punta mañana con clima soleado, me tocó ir de pie parte del trayecto",3.0,0,38,5,0
d917607a,2024-03-23 03:35:00,Metro,,L4A,Macul,"Tomé bus interurbano en san miguel, en noche con clima viento, el tiempo de espera fue bajo",4.0,7,34,2,0
7cd89d09,2025-02-15 10:37:00,MetroTren,,,,"En noche con clima nublado, la ruta fue rápida",4.0,9,32,5,2
ac2b191d,2025-04-19 11:34:00,Metro,,L2,Pedro Aguirre Cerda,No hubo novedades,3.0,7,44,0,2
926c9b99,2024-05-18 12:04:00,Trolebús,,,Santiago Centro,"Tomé bus interurbano en la florida, el metro estaba limpio, recomiendo la ruta",4.0,6,37,7,0
edb92d3a,2024-09-16 08:10:00,Bus Interurbano,Redbus,,Las Condes,"Tomé metrotren en las condes, el chofer manejaba brusco",,18,49,0,0
d2206ddf,2024-03-03 17:31:00,Trolebús,,,Santiago Centro,,,6,20,4,1
083cd84a,2025-02-19 05:05:00,Trolebús,,,Peñalolén,"La ruta fue rápida, recomiendo la ruta",5.0,14,31,8,2
63fa4ed9,2025-01-02 03:50:00,Bus Interurbano,Vule,,San Bernardo,"Tomé metrotren en peñalolén, en hora punta mañana con clima viento, hubo fiscalización",3.0,4,32,0,1
8365c96c,2025-05-09 14:22:00,Metro,,L6,Santiago Centro,"Viajé por metrotren, me sentí seguro durante el viaje",4.0,9,12,9,1
64436c05,2024-01-11 11:07:00,Trolebús,,,Las Condes,"Tomé bus interurbano en san miguel, el aire acondicionado estaba adecuado, recomiendo la ruta",4.0,6,37,7,2
558bddf5,2024-10-02 15:09:00,Trolebús,,,Maipú,"Tomé metrotren en san bernardo, en hora punta mañana con clima lluvia, mucha aglomeración, deberían mejorar el servicio",2.0,16,14,10,1
7301d389,2024-01-07 10:27:00,Trolebús,,,San Miguel,"Viajé por metrotren, sistema de pago falló, deberían mejorar el servicio",1.0,17,31,13,1
b16a128a,2025-03-17 21:35:00,MetroTren,,,Macul,"Viajé por red bus, en mediodía con clima viento, me sentí seguro durante el viaje, recomiendo la ruta",4.0,10,47,0,1
ddbc0d8d,2024-04-14 16:59:00,Metro,,L4,,,4.0,15,31,5,0
3721e6f6,2024-05-10 03:00:00,Metro,,L4A,Las Condes,"En hora punta tarde con clima nublado, hubo una detención prolongada sin explicación",2.0,25,43,11,1
fe561a29,2024-03-11 21:07:00,Trolebús,,,Lo Barnechea,"Viajé por red bus, en hora punta tarde con clima lluvia, no hubo novedades",3.0,12,24,12,0
50a5c219,2024-06-13 14:54:00,MetroTren,,,Puente Alto,"Viajé por bus interurbano, el bus llegó a tiempo, recomiendo la ruta",4.0,13,47,5,1
e552e5b5,2024-05-07 18:59:00,Metro,,L6,Cerrillos,Me sentí seguro durante el viaje,4.0,6,59,9,0
b57fc8e9,2024-06-11 11:03:00,Bus Interurbano,Redbus,,Cerrillos,"Tomé red bus en recoleta, muy buen servicio, recomiendo la ruta",4.0,4,34,6,2
976816ec,2024-10-17 09:55:00,Trolebús,,,Puente Alto,"Tomé trolebús en cerrillos, en mediodía con clima lluvia, hubo una detención prolongada sin explicación",2.0,16,39,2,0
987f081c,2024-01-23 00:55:00,Trolebús,,,Las Condes,Hubo fiscalización,,12,31,2,1
db12bc46,2025-05-15 04:02:00,Red Bus,STP,,Santiago Centro,"Viajé por bus interurbano, en hora punta mañana con clima lluvia, el metro estaba limpio",5.0,5,33,7,0
fb41cb89,2025-03-15 23:55:00,Bus Interurbano,Alsacia,,San Bernardo,"Tomé bus interurbano en huechuraba, el bus llegó a tiempo",5.0,6,27,7,1
8aa3e884,2024-07-02 01:32:00,Metro,,L5,Recoleta,"Viajé por bus interurbano, el metro estaba limpio, recomiendo la ruta",5.0,0,19,4,1
2c9472bb,2025-03-09 00:17:00,Bus Interurbano,Alsacia,,San Bernardo,"Los asientos estaban disponibles, recomiendo la ruta",5.0,7,35,3,0
140e5c40,2024-12-03 02:25:00,Metro,,L3,Puente Alto,"Tomé bus interurbano en las condes, el metro estaba limpio",4.0,7,47,0,0
f4fd827c,2024-05-10 00:56:00,Red Bus,Subus,,Puente Alto,"Viajé por red bus, me sentí inseguro por discusión entre pasajeros",,10,23,5,2
911fcc48,2025-07-04 02:38:00,Bus Interurbano,STP,,Las Condes,"Tomé metrotren en lo barnechea, bajó mucha gente en la estación",3.0,19,47,3,1
ad7347ce,2024-05-15 16:56:00,MetroTren,,,La Florida,"Tomé trolebús en puente alto, la ruta fue rápida",4.0,8,24,6,1
02a3f82b,2024-03-23 16:44:00,Metro,,L5,Peñalolén,"Mal olor en el vagón, deberían mejorar el servicio",2.0,21,36,3,0
27aa7f5c,2024-01-15 02:30:00,Metro,,L4A,Macul,"Tomé metrotren en conchalí, poca frecuencia",2.0,22,39,14,1
668ec70c,2025-03-24 06:07:00,MetroTren,,,Maipú,"Tomé metrotren en estación central, el conductor fue amable",5.0,11,27,4,0
91ac5ed9,2024-10-05 17:26:00,Metro,,L5,San Miguel,"Viajé por metrotren, me tocó ir de pie parte del trayecto",3.0,9,21,6,0
b3061bc1,2025-03-24 12:09:00,MetroTren,,,Maipú,"Muy buen servicio, recomiendo la ruta",5.0,8,33,0,1
0d7ac8c6,2024-10-31 03:26:00,Trolebús,,,Santiago Centro,Me sentí seguro durante el viaje,5.0,7,36,6,0
d073bf6e,2024-07-02 10:23:00,Metro,,L4A,Huechuraba,"Viajé por metrotren, el metro estaba limpio",4.0,13,28,3,0
c7b55f8c,2024-05-25 23:55:00,Red Bus,Redbus,,Maipú,"Viajé por metro, el bus llegó a tiempo, recomiendo la ruta",4.0,6,35,7,0
7695fe72,2025-04-14 15:02:00,Trolebús,,,Maipú,"Tomé trolebús en san bernardo, hubo un leve retraso",3.0,10,34,4,1
dcb7c157,2024-02-05 11:06:00,MetroTren,,,La Pintana,"Tomé trolebús en puente alto, en hora punta mañana con clima viento, demora excesiva",1.0,22,36,7,0
8a23d9ea,2024-04-07 12:33:00,Trolebús,,,Lo Barnechea,El conductor fue amable,5.0,7,16,0,1
d2dea948,2024-02-26 17:52:00,MetroTren,,,Estación Central,"En hora punta mañana con clima nublado, me sentí inseguro por discusión entre pasajeros",2.0,20,31,0,0
a0cdfc99,2025-01-08 02:44:00,Trolebús,,,Estación Central,"Viajé por trolebús, en hora punta mañana con clima viento, hubo una detención prolongada sin explicación",1.0,17,44,0,1
56e58cc9,2024-06-28 00:19:00,Red Bus,Vule,,Cerrillos,"Tomé red bus en la pintana, no hubo novedades",3.0,13,27,7,1
2d2957cb,2024-04-23 12:57:00,Trolebús,,,Quilicura,"Viajé por trolebús, en noche con clima viento, hubo una detención prolongada sin explicación",2.0,13,41,0,0
fa943eb1,2025-01-25 14:34:00,Bus Interurbano,Subus,,Pedro Aguirre Cerda,"En hora punta mañana con clima lluvia, hubo un leve retraso",3.0,10,39,7,0
253e3bcb,2024-07-23 15:09:00,Metro,,L1,,El metro estaba limpio,5.0,14,24,1,1
574bd80a,2025-03-24 01:02:00,Red Bus,Subus,,Renca,"Tomé bus interurbano en recoleta, en hora punta tarde con clima viento, el bus llegó a tiempo, recomiendo la ruta",5.0,5,22,7,0
6df61d55,2024-02-16 12:43:00,Metro,,L4A,Huechuraba,El viaje fue normal,3.0,21,41,6,0
cf08def6,2024-02-24 15:54:00,Trolebús,,,Pedro Aguirre Cerda,"Viajé por bus interurbano, en hora punta mañana con clima lluvia, el aire acondicionado estaba adecuado",5.0,0,18,0,0
04c07158,2024-11-12 09:37:00,Metro,,L5,Maipú,"Tomé red bus en santiago centro, en mediodía con clima nublado, el metro estaba limpio",5.0,0,25,0,0
6030cc5f,2024-06-06 06:25:00,Bus Interurbano,STP,,Renca,"Viajé por bus interurbano, me sentí seguro durante el viaje, recomiendo la ruta",5.0,6,41,10,2
d0193a3a,2025-02-18 19:35:00,Red Bus,Redbus,,Ñuñoa,"Viajé por metrotren, en noche con clima soleado, el conductor fue amable, recomiendo la ruta",5.0,8,23,9,1
49e8174a,2024-02-09 20:27:00,Trolebús,,,Conchalí,Mal olor en el vagón,1.0,19,33,4,1
b7e214ed,2024-01-16 22:26:00,Trolebús,,,Maipú,"Viajé por trolebús, en hora punta mañana con clima soleado, me tocó ir de pie parte del trayecto",3.0,15,41,2,0
8c27bc88,2024-04-19 02:17:00,MetroTren,,,Puente Alto,"Viajé por metrotren, hubo fiscalización",3.0,6,36,2,1
8d500526,2025-01-25 12:20:00,Metro,,L3,Renca,"Viajé por trolebús, en mediodía con clima nublado, hubo fiscalización",3.0,22,34,5,0
ffb01c13,2024-08-23 05:57:00,Metro,,L2,Recoleta,El viaje fue normal,3.0,13,39,2,1
c49336e3,2025-01-13 05:24:00,Bus Interurbano,Metbus,,La Pintana,"En hora punta mañana con clima soleado, me sentí seguro durante el viaje",4.0,6,39,13,2
144bae07,2024-11-28 20:44:00,Red Bus,Metbus,,Maipú,"Tomé bus interurbano en huechuraba, en hora punta mañana con clima lluvia, el viaje fue normal",3.0,12,42,3,2
9a0cca2b,2024-07-04 00:26:00,Bus Interurbano,STP,,Huechuraba,"Viajé por red bus, en hora punta mañana con clima nublado, me sentí inseguro por discusión entre pasajeros",1.0,11,56,1,1
e8dc229b,2024-12-28 10:43:00,MetroTren,,,Maipú,"Viajé por red bus, en noche con clima lluvia, la señalética estaba clara, recomiendo la ruta",4.0,3,39,0,2
89e17a18,2025-02-27 03:53:00,Red Bus,Alsacia,,Estación Central,"En hora punta mañana con clima viento, el chofer manejaba brusco",2.0,13,37,2,1
ce786153,2025-02-26 09:09:00,MetroTren,,,Independencia,El aire acondicionado estaba adecuado,5.0,12,35,9,1
a0fe4102,2025-05-02 21:54:00,Metro,,L2,Conchalí,"Viajé por red bus, los asientos estaban disponibles, recomiendo la ruta",5.0,13,31,0,0
69754710,2025-05-20 19:59:00,Trolebús,,,Conchalí,"En hora punta tarde con clima lluvia, no hubo novedades",3.0,12,39,0,1
d583f896,2024-09-02 03:14:00,Bus Interurbano,STP,,Maipú,"Viajé por bus interurbano, en hora punta tarde con clima lluvia, demora excesiva, deberían mejorar el servicio",2.0,25,33,3,0
a0796d65,2024-12-11 22:10:00,Metro,,L2,Puente Alto,"Viajé por trolebús, no hubo novedades",3.0,10,41,0,1
4f930995,2025-06-26 09:50:00,MetroTren,,,Conchalí,"Viajé por metro, en mediodía con clima nublado, bajó mucha gente en la estación",3.0,15,23,7,1
b55a64ec,2025-02-27 08:58:00,Bus Interurbano,Alsacia,,Las Condes,"Viajé por metro, el metro estaba limpio, recomiendo la ruta",5.0,4,37,4,0
9a5c8a5f,2024-09-18 20:48:00,Bus Interurbano,Metbus,,Ñuñoa,"Viajé por metrotren, en hora punta mañana con clima lluvia, el viaje fue normal",3.0,14,44,6,1
e22a545a,2024-03-26 11:19:00,MetroTren,,,Huechuraba,"Tomé metrotren en la pintana, en mediodía con clima lluvia, la ruta fue rápida",5.0,9,44,3,0
830bf69b,2025-05-26 15:46:00,Red Bus,STP,,San Bernardo,El chofer manejaba brusco,2.0,11,27,0,2
c9c424bd,2024-10-02 09:06:00,Metro,,L5,Peñalolén,La señalética estaba clara,5.0,14,20,3,1
62f4b415,2024-03-24 08:46:00,MetroTren,,,Estación Central,"Tomé red bus en la pintana, en mediodía con clima viento, mal olor en el vagón",2.0,25,30,10,0
35376665,2024-08-11 09:26:00,Metro,,L4,Huechuraba,"Tomé bus interurbano en estación central, el viaje fue normal",3.0,5,56,4,1
836be956,2025-04-18 20:16:00,Metro,,L5,Santiago Centro,"Tomé bus interurbano en las condes, en hora punta mañana con clima viento, mucha aglomeración",2.0,21,35,0,0
57ce16d6,2024-10-09 23:30:00,Trolebús,,,Providencia,"Tomé bus interurbano en maipú, poca frecuencia",2.0,14,29,5,1
652d94cb,2024-04-19 09:35:00,Metro,,L5,Santiago Centro,"En hora punta mañana con clima viento, ruidos molestos",2.0,24,49,0,0
f94358d6,2024-10-09 11:20:00,Bus Interurbano,Metbus,,Independencia,"En noche con clima lluvia, el metro estaba limpio, recomiendo la ruta",4.0,14,35,5,1
cca9a2d9,2024-08-03 16:00:00,Bus Interurbano,Metbus,,Providencia,Hubo fiscalización,3.0,9,42,8,1
a8d76133,2024-01-21 13:22:00,Bus Interurbano,Redbus,,Lo Barnechea,"Tomé trolebús en ñuñoa, mal olor en el vagón, deberían mejorar el servicio",1.0,24,26,10,2
33512bbd,2025-02-07 23:48:00,Metro,,L2,Ñuñoa,"El bus llegó a tiempo, recomiendo la ruta",,8,25,7,1
729ad2d5,2025-07-04 04:35:00,Metro,,L4A,Maipú,"Viajé por bus interurbano, en hora punta mañana con clima nublado, poca frecuencia",1.0,17,34,19,1
59af3cc6,2024-02-04 01:41:00,Metro,,L6,Lo Barnechea,"Viajé por metrotren, la ruta fue rápida",5.0,9,35,4,1
3a12b385,2025-05-12 13:50:00,Metro,,L5,Cerrillos,"Viajé por metro, el bus se saltó la parada, deberían mejorar el servicio",1.0,13,39,14,0
b2b952d5,2024-04-28 21:15:00,Bus Interurbano,Subus,,La Pintana,"Viajé por red bus, en mediodía con clima nublado, el aire acondicionado estaba adecuado, recomiendo la ruta",,2,25,3,0
b1d8fdea,2024-04-09 13:08:00,Red Bus,Vule,,Maipú,"Viajé por trolebús, en hora punta tarde con clima viento, el metro estaba limpio",5.0,4,22,3,1
ff11c2ff,2024-02-15 10:12:00,Red Bus,Alsacia,,Santiago Centro,"Tomé metrotren en estación central, en noche con clima soleado, el metro estaba limpio",4.0,8,22,9,0
c349c425,2024-11-16 00:03:00,Bus Interurbano,Alsacia,,Las Condes,"Viajé por metrotren, en mediodía con clima lluvia, el viaje fue normal",3.0,16,30,7,1
cdeaa57b,2025-01-10 11:40:00,Trolebús,,,Puente Alto,"Tomé metro en la florida, me tocó ir de pie parte del trayecto",3.0,0,26,5,0
1a8a8cbd,2025-05-13 02:11:00,MetroTren,,,Cerrillos,"Tomé metro en recoleta, en hora punta tarde con clima lluvia, hubo una detención prolongada sin explicación",2.0,6,35,5,0
e416ede5,2025-04-07 11:49:00,Red Bus,Subus,,Puente Alto,"Viajé por bus interurbano, en hora punta mañana con clima nublado, la aplicación funcionó perfecto",4.0,1,36,7,1
2c695ac4,2025-03-22 04:42:00,Trolebús,,,Renca,"Tomé metrotren en recoleta, en mediodía con clima viento, me sentí inseguro por discusión entre pasajeros",2.0,23,22,0,0
eec995f1,2025-04-18 23:55:00,Bus Interurbano,Vule,,Renca,"Viajé por metro, en noche con clima soleado, bajó mucha gente en la estación",3.0,1,30,0,0
fbe36abe,2025-02-17 12:37:00,Bus Interurbano,Subus,,Providencia,"Tomé metrotren en ñuñoa, el tiempo de espera fue bajo",4.0,12,49,12,0
8ed0454d,2024-12-09 13:01:00,Red Bus,Metbus,,Providencia,"Tomé red bus en estación central, hubo un leve retraso",3.0,15,29,11,1
37c4b478,2025-03-23 10:44:00,Trolebús,,,La Florida,La señalética estaba clara,5.0,3,51,6,0
c06821d5,2024-02-20 02:42:00,Red Bus,Alsacia,,Ñuñoa,"Tomé metrotren en peñalolén, en noche con clima lluvia, bajó mucha gente en la estación",3.0,10,17,2,2
40167a27,2024-04-30 17:28:00,Bus Interurbano,Metbus,,Renca,"Viajé por metrotren, en hora punta mañana con clima nublado, no hubo novedades",3.0,9,26,5,1
4af94a86,2024-07-29 14:37:00,Metro,,L5,Pedro Aguirre Cerda,"Tomé red bus en la pintana, el bus llegó a tiempo",5.0,4,42,6,0
044b741c,2024-01-26 04:25:00,MetroTren,,,Santiago Centro,"Me sentí seguro durante el viaje, recomiendo la ruta",4.0,12,40,3,1
50e22f5a,2024-02-25 07:16:00,Red Bus,Vule,,Maipú,,3.0,5,25,0,0
0748ae0b,2024-06-13 20:55:00,Metro,,L2,Independencia,Hubo fiscalización,3.0,11,38,3,1
725d538f,2024-12-13 16:39:00,Metro,,L5,Providencia,"Tomé metrotren en peñalolén, en noche con clima viento, la ruta fue rápida",4.0,9,35,7,1
01439916,2024-11-22 16:15:00,Trolebús,,,Puente Alto,El aire acondicionado estaba adecuado,4.0,7,20,4,1
8a1284b4,2025-06-23 18:51:00,Trolebús,,,Lo Barnechea,"Viajé por metrotren, en hora punta mañana con clima viento, el tiempo de espera fue bajo",4.0,1,46,7,1
0281c673,2025-04-26 06:53:00,Red Bus,Subus,,Independencia,"En hora punta tarde con clima nublado, el bus llegó a tiempo",4.0,11,27,8,1
aa9370b2,2024-03-28 18:49:00,MetroTren,,,Las Condes,"Viajé por bus interurbano, la señalética estaba clara",5.0,12,23,1,1
50952956,2024-04-21 20:14:00,Bus Interurbano,Alsacia,,Maipú,"Viajé por metrotren, muy buen servicio",4.0,2,31,0,0
44f3af5c,2024-03-31 07:26:00,Metro,,L6,Ñuñoa,"Viajé por bus interurbano, en hora punta tarde con clima lluvia, la ruta fue rápida",5.0,10,35,3,1
50fa445b,2025-04-15 22:42:00,Red Bus,STP,,Las Condes,"Tomé metrotren en puente alto, la ruta fue rápida, recomiendo la ruta",4.0,12,38,9,1
bd0f1ccb,2024-01-19 02:03:00,Trolebús,,,Renca,"Viajé por metro, el viaje fue normal",3.0,7,25,2,0
65c12620,2024-09-06 11:23:00,MetroTren,,,Huechuraba,"Tomé bus interurbano en peñalolén, el aire acondicionado estaba adecuado",5.0,3,36,2,0
15491b36,2024-01-19 01:56:00,Trolebús,,,Pedro Aguirre Cerda,"Viajé por trolebús, demora excesiva",2.0,15,37,8,1
c0c9257d,2024-04-09 14:05:00,Metro,,L4A,Conchalí,"Viajé por trolebús, en hora punta tarde con clima nublado, el conductor fue amable",5.0,10,35,8,0
806a013f,2024-12-25 01:15:00,Red Bus,Subus,,San Miguel,"En noche con clima soleado, no hubo novedades",3.0,18,23,0,1
6dc2e831,2024-03-11 05:18:00,MetroTren,,,Providencia,"Tomé trolebús en conchalí, en noche con clima nublado, el aire acondicionado no funcionaba, deberían mejorar el servicio",1.0,17,50,8,0
41c904c4,2024-05-13 14:49:00,Red Bus,Vule,,Recoleta,"Tomé red bus en san bernardo, el metro estaba limpio, recomiendo la ruta",5.0,4,22,0,0
0b5c61e2,2025-06-30 05:03:00,Metro,,L4,Quilicura,"Viajé por trolebús, bajó mucha gente en la estación",,14,36,1,0
3e884134,2025-02-28 22:50:00,Trolebús,,,Santiago Centro,"Tomé metrotren en san miguel, bajó mucha gente en la estación",3.0,20,35,5,2
7039ad93,2024-03-09 16:30:00,Red Bus,Subus,,Renca,"Tomé red bus en huechuraba, el bus llegó a tiempo",4.0,5,27,5,0
8c81f568,2025-05-26 11:50:00,Bus Interurbano,Alsacia,,Peñalolén,"Tomé metrotren en santiago centro, el aire acondicionado no funcionaba",1.0,17,17,0,0
